Gene	S21
BnaA02g13310D--BnaC02g17470D	100
BnaA02g13320D	339
BnaA02g13320D--BnaA07g38700D	29
BnaA02g13320D--BnaC06g26560D--BnaA07g38700D	147
BnaA02g13330D	82
BnaA02g13330D--BnaA10g09040D--BnaC02g17480D	1
BnaA02g13330D--BnaA10g09050D	12
BnaA02g13330D--BnaA10g09050D--BnaC02g17480D	30
BnaA02g13330D--BnaA10g09060D	1
BnaA02g13330D--BnaC02g17480D	89
BnaA02g13340D--BnaC02g17500D	5
BnaA02g13350D	81
BnaA02g13350D--BnaC02g17510D	50
BnaA02g13360D	12
BnaA02g13370D	9
BnaA02g13370D--BnaC02g17580D	21
BnaA02g13380D	5
BnaA02g13380D--BnaC02g17610D	4
BnaA02g13390D	139
BnaA02g13390D--BnaC02g17620D	53
BnaA02g13400D	119
BnaA02g13400D--BnaC02g17640D	12
BnaA02g13400D--BnaC06g26320D--BnaA07g38670D	4
BnaA02g13400D--BnaC06g26320D--BnaC02g17640D	4
BnaA02g13400D--BnaC06g26320D--BnaC02g17640D--BnaA07g38670D	17
BnaA02g13410D	16
BnaA02g13410D--BnaC02g17670D	29
BnaA02g13420D	3
BnaA02g13420D--BnaC02g17680D	2
BnaA02g13420D--BnaC02g17680D--BnaA07g38570D	1
BnaA02g13440D--BnaC02g17710D	2
BnaA02g13460D	282
BnaA02g13460D--BnaC02g17730D	954
BnaA02g13490D	4
BnaA02g13510D	53
BnaA02g13510D--BnaCnng60250D	53
BnaA02g13540D	28
BnaA02g13540D--BnaCnng74070D	3
BnaA02g13600D	2
BnaA02g13610D	83
BnaA02g13610D--BnaC02g19770D	1
BnaA02g13610D--BnaC02g30150D	1
BnaA02g13610D--BnaC07g17020D	1
BnaA02g13620D	1
BnaA02g13620D--BnaC02g46020D	2
BnaA02g13630D	34
BnaA02g13640D	8
BnaA02g13660D	1
BnaA02g13670D	1
BnaA02g13670D--BnaCnng77320D	1
BnaA02g13690D	5
BnaA02g13710D	1
BnaA02g13720D	63
BnaA02g13720D--BnaC02g46070D	50
BnaA02g13730D	11
BnaA02g13730D--BnaC02g46060D	8
BnaA02g13740D	1
BnaA02g13740D--BnaC02g45690D	4
BnaA02g13750D	26
BnaA02g13750D--BnaC02g45680D	2
BnaA02g13770D	16
BnaA02g13770D--BnaCnng34140D	14
BnaA02g13780D	10
BnaA02g13790D	16
BnaA02g13810D	12
BnaA02g13820D	60
BnaA02g13830D	1
BnaA02g13840D	630
BnaA02g13850D	36
BnaA02g13850D--BnaAnng39520D	29
BnaA02g13870D	2
BnaA02g13880D--BnaCnng56390D	4
BnaA02g13900D	75
BnaA02g13900D--BnaCnng56630D	36
BnaA02g13910D	1
BnaA02g13920D	165
BnaA02g13950D	31
BnaA02g13950D--BnaAnng20260D	6
BnaA02g13960D	4
BnaA02g13960D--BnaAnng20250D	6
BnaA02g13970D	113
BnaA02g13980D	4
BnaA02g14000D	194
BnaA02g14020D	50
BnaA02g14030D	1
BnaA02g14040D	10
BnaA02g14050D	3
BnaA02g14060D	3
BnaA02g14110D	218
BnaA02g14150D	19
BnaA02g14180D	25
BnaA02g14210D	15
BnaA02g14220D	23
BnaA02g14230D	60
BnaA02g14240D	1
BnaA02g14250D	87
BnaA02g14260D	279
BnaA02g14280D	31
BnaA02g14290D	3
BnaA02g14310D	49
BnaA02g14320D	84
BnaA02g14330D--BnaA02g14340D	1
BnaA02g14330D--BnaA02g14340D--BnaCnng71550D	20
BnaA02g14330D--BnaCnng71550D	4
BnaA02g14340D	104
BnaA02g14340D--BnaCnng71550D	10
BnaA02g14360D	3
BnaA02g14400D	79
BnaA02g14410D	10
BnaA02g14420D	1
BnaA02g14430D	11
BnaA02g14440D	184
BnaA02g14440D--BnaCnng58710D	27
BnaA02g14450D	211
BnaA02g14450D--BnaCnng58700D	162
BnaA02g14460D	184
BnaA02g14460D--BnaCnng58690D	62
BnaA02g14490D	11
BnaA02g14500D	6
BnaA02g14510D	393
BnaA02g14510D--BnaC06g43320D	31
BnaA02g14530D	4
BnaA02g14530D--BnaA05g36520D	4
BnaA02g14540D	33
BnaA02g14540D--BnaCnng70820D	6
BnaA02g14550D	7
BnaA02g14550D--BnaCnng70120D	31
BnaA02g14570D	4
BnaA02g14580D	2
BnaA02g14600D--BnaA02g14610D	8
BnaA02g14600D--BnaA02g14610D--BnaCnng26310D	16
BnaA02g14610D	3
BnaA02g14620D	70
BnaA02g14620D--BnaCnng26290D	69
BnaA02g14620D--BnaCnng26290D--BnaCnng70550D	74
BnaA02g14620D--BnaCnng70550D	4
BnaA02g14630D	14
BnaA02g14630D--BnaCnng26280D	7
BnaA02g14660D	108
BnaA02g14660D--BnaCnng26260D	25
BnaA02g14670D	60
BnaA02g14670D--BnaCnng26250D	113
BnaA02g14680D	78
BnaA02g14680D--BnaCnng26240D	20
BnaA02g14690D	32
BnaA02g14690D--BnaCnng26210D	11
BnaA02g14700D	4
BnaA02g14700D--BnaCnng26200D	10
BnaA02g14710D	13
BnaA02g14710D--BnaCnng26190D	25
BnaA02g14720D--BnaCnng22520D	1
BnaA02g14750D	2
BnaA02g14750D--BnaC02g19630D	1
BnaA02g14760D	587
BnaA02g14760D--BnaA07g28690D	11
BnaA02g14760D--BnaA07g28690D--BnaC02g19650D	26
BnaA02g14760D--BnaC02g19650D	244
BnaA02g14760D--BnaC06g31270D	3
BnaA02g14760D--BnaC06g31270D--BnaA07g28690D--BnaC02g19650D	7
BnaA02g14760D--BnaC06g31270D--BnaC02g19650D	15
BnaA02g14770D	21
BnaA02g14770D--BnaAnng16350D	6
BnaA02g14780D	2
BnaA02g14780D--BnaC02g19720D	5
BnaA02g14790D	188
BnaA02g14790D--BnaC02g19750D	150
BnaA02g14800D	39
BnaA02g14800D--BnaC02g19770D	46
BnaA02g14810D	8
BnaA02g14810D--BnaC02g19780D	10
BnaA02g14820D	82
BnaA02g14820D--BnaA07g38760D	2
BnaA02g14820D--BnaC02g19780D	36
BnaA02g14830D	144
BnaA02g14830D--BnaCnng31790D	61
BnaA02g14840D	11
BnaA02g14840D--BnaCnng31780D	8
BnaA02g14850D	31
BnaA02g14850D--BnaCnng31770D	47
BnaA02g14850D--BnaCnng31770D--BnaA07g38790D--BnaCnng63520D	9
BnaA02g14860D	11
BnaA02g14860D--BnaCnng71370D	3
BnaA02g14870D	3
BnaA02g14890D	1
BnaA02g14890D--BnaC02g19820D	3
BnaA02g14900D	196
BnaA02g14900D--BnaA08g05460D	13
BnaA02g14900D--BnaC02g19830D	90
BnaA02g14900D--BnaC02g19830D--BnaA08g05460D	20
BnaA02g14900D--BnaC02g19830D--BnaC06g24690D	18
BnaA02g14900D--BnaC02g19830D--BnaC06g24690D--BnaA08g05460D	17
BnaA02g14900D--BnaC02g19830D--BnaC06g31510D	5
BnaA02g14900D--BnaC02g19830D--BnaC06g31510D--BnaA07g09950D--BnaA08g05460D	3
BnaA02g14900D--BnaC02g19830D--BnaC06g31510D--BnaA07g09950D--BnaA08g05460D--BnaC07g48320D	2
BnaA02g14900D--BnaC02g19830D--BnaC06g31510D--BnaA08g05460D	47
BnaA02g14900D--BnaC02g19830D--BnaC06g31510D--BnaC09g20250D	3
BnaA02g14900D--BnaC05g18830D--BnaC02g19830D--BnaC06g31510D--BnaA07g09950D--BnaA08g05460D--BnaC07g48320D	7
BnaA02g14900D--BnaC06g31510D	47
BnaA02g14910D	32
BnaA02g14910D--BnaC02g19870D	7
BnaA02g14930D	62
BnaA02g14930D--BnaC02g19880D	6
BnaA02g14930D--BnaC02g19880D--BnaAnng38600D	6
BnaA02g14950D	8
BnaA02g14950D--BnaC02g19900D	16
BnaA02g14960D	80
BnaA02g14960D--BnaC02g19910D	36
BnaA02g14980D	10
BnaA02g14980D--BnaC02g19970D	12
BnaA02g14980D--BnaC02g19970D--BnaAnng29190D	2
BnaA02g14990D	16
BnaA02g14990D--BnaC02g19980D	34
BnaA02g15000D	1
BnaA02g15010D	234
BnaA02g15010D--BnaC02g19990D	78
BnaA02g15020D	2
BnaA02g15020D--BnaC02g20000D	3
BnaA02g15020D--BnaC02g20000D--BnaC02g20010D	1
BnaA02g15050D	210
BnaA02g15050D--BnaC02g20040D	118
BnaA02g15060D	4
BnaA02g15060D--BnaC02g20050D	3
BnaA02g15070D	12
BnaA02g15080D	1
BnaA02g15090D	27
BnaA02g15090D--BnaC02g20100D	46
BnaA02g15100D	4
BnaA02g15110D	19
BnaA02g15110D--BnaC02g20110D	48
BnaA02g15130D	25
BnaA02g15130D--BnaC02g20160D	41
BnaA02g15130D--BnaC02g20160D--BnaC06g31880D	1
BnaA02g15140D	98
BnaA02g15140D--BnaC02g20220D	188
BnaA02g15150D	202
BnaA02g15150D--BnaC02g20230D	221
BnaA02g15170D	14
BnaA02g15190D	628
BnaA02g15190D--BnaC02g20340D	722
BnaA02g15200D	24
BnaA02g15220D--BnaAnng20750D	6
BnaA02g15220D--BnaC02g20340D--BnaAnng20750D	4
BnaA02g15230D	24
BnaA02g15230D--BnaC02g20410D	13
BnaA02g15240D	8
BnaA02g15240D--BnaC02g20370D	5
BnaA02g15250D	19
BnaA02g15250D--BnaC02g20400D	17
BnaA02g15260D	1
BnaA02g15270D	3
BnaA02g15280D	45
BnaA02g15280D--BnaA10g05180D	14
BnaA02g15280D--BnaA10g05180D--BnaC02g20460D	3
BnaA02g15290D	130
BnaA02g15290D--BnaC02g20500D	127
BnaA02g15320D	1
BnaA02g15330D	14
BnaA02g15330D--BnaC02g20530D	5
BnaA02g15340D	25
BnaA02g15340D--BnaC02g20540D	5
BnaA02g15350D	34
BnaA02g15350D--BnaC02g20560D	31
BnaA02g15360D	2
BnaA02g15370D	2
BnaA02g15370D--BnaAnng12820D	3
BnaA02g15370D--BnaAnng12860D	2
BnaA02g15370D--BnaC02g20620D	2
BnaA02g15380D	84
BnaA02g15380D--BnaC02g20630D	76
BnaA02g15390D	4
BnaA02g15390D--BnaC02g20640D	4
BnaA02g15400D	1
BnaA02g15410D	20
BnaA02g15440D	4
BnaA02g15450D	286
BnaA02g15450D--BnaA09g30310D	1
BnaA02g15450D--BnaC02g20690D	155
BnaA02g15450D--BnaC05g18120D	5
BnaA02g15460D	2
BnaA02g15460D--BnaC02g20700D	3
BnaA02g15480D	7
BnaA02g15480D--BnaA09g15220D	2
BnaA02g15490D	16
BnaA02g15490D--BnaA09g15220D	9
BnaA02g15500D--BnaC02g20720D--BnaA04g27800D	1
BnaA02g15510D--BnaC02g20750D--BnaC06g43770D	1
BnaA02g15530D	31
BnaA02g15530D--BnaC02g20770D	22
BnaA02g15530D--BnaCnng07840D	2
BnaA02g15550D	4
BnaA02g15550D--BnaC02g20790D	1
BnaA02g15600D	5
BnaA02g15600D--BnaC05g19110D	8
BnaA02g15620D	2
BnaA02g15640D	105
BnaA02g15650D	44
BnaA02g15670D	3
BnaA02g15680D	315
BnaA02g15690D	63
BnaA02g15700D	17
BnaA02g15710D	74
BnaA02g15720D	257
BnaA02g15730D	86
BnaA02g15740D	20
BnaA02g15750D	10
BnaA02g15760D	208
BnaA02g15770D	3
BnaA02g15780D	44
BnaA02g15780D--BnaCnng48110D	13
BnaA02g15800D	3
BnaA02g15810D	13
BnaA02g15820D	858
BnaA02g15820D--BnaC06g43790D	1
BnaA02g15830D	83
BnaA02g15830D--BnaC06g24230D	40
BnaA02g15860D--BnaCnng67590D	1
BnaA02g15870D	1
BnaA02g15880D	9
BnaA02g15890D	1
BnaA02g15900D	295
BnaA02g15910D	1393
BnaA02g15910D--BnaA02g15900D	1
BnaA02g15930D	20
BnaA02g15940D	3
BnaA02g15950D	51
BnaA02g15960D	190
BnaA02g15960D--BnaC06g24350D	9
BnaA02g15970D	60
BnaA02g15980D	9
BnaA02g15980D--BnaC06g24340D	1
BnaA02g15990D	72
BnaA02g15990D--BnaC02g45660D	52
BnaA02g16000D	10
BnaA02g16000D--BnaC02g46420D	6
BnaA02g16020D	342
BnaA02g16030D	17
BnaA02g16050D	1
BnaA02g16070D	157
BnaA02g16070D--BnaC02g46240D	90
BnaA02g16080D	342
BnaA02g16080D--BnaC02g46250D	204
BnaA02g16100D	49
BnaA02g16100D--BnaC02g46260D	8
BnaA02g16120D	106
BnaA02g16120D--BnaC02g46290D	66
BnaA02g16140D	3
BnaA02g16170D	6
BnaA02g16180D	55
BnaA02g16190D	50
BnaA02g16200D	15
BnaA02g16240D	198
BnaA02g16250D	6
BnaA02g16290D	29
BnaA02g16310D	20
BnaA02g16320D	3
BnaA02g16330D	16
BnaA02g16360D	34
BnaA02g16360D--BnaCnng50310D	33
BnaA02g16390D	24
BnaA02g16390D--BnaCnng50280D	15
BnaA02g16400D	2
BnaA02g16400D--BnaCnng50270D	1
BnaA02g16420D	18
BnaA02g16440D	1
BnaA02g16450D	43
BnaA02g16460D	21
BnaA02g16500D	38
BnaA02g16510D	61
BnaA02g16520D	21
BnaA02g16530D	5
BnaA02g16530D--BnaCnng62190D	9
BnaA02g16540D	43
BnaA02g16550D	1
BnaA02g16550D--BnaA07g39030D	6
BnaA02g16560D	7
BnaA02g16580D	4
BnaA02g16590D	144
BnaA02g16600D	55
BnaA02g16610D	104
BnaA02g16660D	5
BnaA02g16670D	4
BnaA02g16680D	16
BnaA02g16690D	24
BnaA02g16690D--BnaAnng30810D	102
BnaA02g16700D	11
BnaA02g16700D--BnaCnng30510D	1
BnaA02g16710D	120
BnaA02g16740D	43
BnaA02g16750D	4
BnaA02g16770D	2
BnaA02g16780D	4
BnaA02g16800D	1
BnaA02g16830D	23
BnaA02g16840D	1
BnaA02g16850D	76
BnaA02g16890D	49
BnaA02g16900D	15
BnaA02g16910D	7
BnaA02g16920D	13
BnaA02g16930D	1
BnaA02g16970D	45
BnaA02g16980D--BnaA02g35930D	18
BnaA02g17020D	47
BnaA02g17040D	47
BnaA02g17090D	74
BnaA02g17100D	4
BnaA02g17110D	3
BnaA02g17120D	2
BnaA02g17160D	7
BnaA02g17170D--BnaA02g17090D	1
BnaA02g17180D	15
BnaA02g17180D--BnaCnng21800D	4
BnaA02g17190D	23
BnaA02g17190D--BnaCnng21750D	1
BnaA02g17200D	76
BnaA02g17200D--BnaAnng09220D	18
BnaA02g17200D--BnaCnng21740D	68
BnaA02g17230D	185
BnaA02g17240D	12
BnaA02g17260D	21
BnaA02g17270D	29
BnaA02g17280D	2
BnaA02g17290D	9
BnaA02g17300D	1
BnaA02g17330D	131
BnaA02g17350D	127
BnaA02g17360D	16
BnaA02g17370D	111
BnaA02g17380D	28
BnaA02g17390D	9
BnaA02g17400D	1
BnaA02g17410D	2
BnaA02g17420D	4
BnaA02g17430D--BnaA02g17450D	28
BnaA02g17450D	148
BnaA02g17450D--BnaUnng03830D	42
BnaA02g17480D	671
BnaA02g17490D	77
BnaA02g17520D	36
BnaA02g17550D	17
BnaA02g17560D	2
BnaA02g17610D	1
BnaA02g17610D--BnaA02g17620D	49
BnaA02g17620D	375
BnaA02g17630D	3
BnaA02g17630D--BnaCnng41240D	4
BnaA02g17660D	7
BnaA02g17670D	246
BnaA02g17680D	5
BnaA02g17700D	1
BnaA02g17710D	1
BnaA02g17720D	2
BnaA02g17730D	519
BnaA02g17730D--BnaA02g29110D	64
BnaA02g17740D	6
BnaA02g17760D--BnaC02g47190D	1
BnaA02g17780D	60
BnaA02g17790D	55
BnaA02g17800D	45
BnaA02g17810D	2
BnaA02g17810D--BnaC06g18750D--BnaCnng46430D	3
BnaA02g17810D--BnaCnng46430D	17
BnaA02g17820D--BnaCnng46430D	4
BnaA02g17830D	4
BnaA02g17850D	80
BnaA02g17880D	5
BnaA02g17880D--BnaCnng19990D	10
BnaA02g17890D	4
BnaA02g17890D--BnaCnng19980D	1
BnaA02g17920D	2
BnaA02g17930D	24
BnaA02g17930D--BnaCnng19950D	43
BnaA02g17970D	16
BnaA02g17990D	2
BnaA02g18010D	69
BnaA02g18010D--BnaAnng37180D	35
BnaA02g18050D	19
BnaA02g18060D	13
BnaA02g18070D	2
BnaA02g18080D	6
BnaA02g18110D	104
BnaA02g18150D	16
BnaA02g18160D	57
BnaA02g18170D	133
BnaA02g18180D	63
BnaA02g18190D	12
BnaA02g18200D	1
BnaA02g18200D--BnaCnng11320D	14
BnaA02g18230D	92
BnaA02g18230D--BnaCnng11330D	98
BnaA02g18240D	35
BnaA02g18240D--BnaCnng11340D	86
BnaA02g18250D	10
BnaA02g18250D--BnaCnng11350D	8
BnaA02g18280D	56
BnaA02g18280D--BnaCnng11470D	211
BnaA02g18310D	39
BnaA02g18310D--BnaCnng11510D	9
BnaA02g18310D--BnaCnng11530D	14
BnaA02g18310D--BnaCnng11530D--BnaA04g29000D	1
BnaA02g18310D--BnaCnng11530D--BnaCnng57510D	2
BnaA02g18310D--BnaCnng11530D--BnaCnng57510D--BnaA04g29000D	8
BnaA02g18310D--BnaCnng57510D	1
BnaA02g18310D--BnaCnng57510D--BnaA04g29000D	1
BnaA02g18320D	2
BnaA02g18330D--BnaC05g15260D	5
BnaA02g18340D	3
BnaA02g18350D	10
BnaA02g18360D	2
BnaA02g18370D	10
BnaA02g18370D--BnaCnng09890D	20
BnaA02g18380D	23
BnaA02g18380D--BnaCnng09860D	27
BnaA02g18390D	71
BnaA02g18390D--BnaCnng09850D	10
BnaA02g18400D	65
BnaA02g18400D--BnaCnng09800D--BnaCnng09840D	7
BnaA02g18400D--BnaCnng09840D	31
BnaA02g18410D	27
BnaA02g18410D--BnaCnng09790D--BnaCnng09810D	116
BnaA02g18410D--BnaCnng09810D	10
BnaA02g18430D--BnaCnng09780D	1
BnaA02g18440D	7
BnaA02g18440D--BnaCnng09760D	1
BnaA02g18450D	5
BnaA02g18450D--BnaCnng09750D	6
BnaA02g18460D	8
BnaA02g18460D--BnaCnng09710D	2
BnaA02g18470D	11
BnaA02g18470D--BnaA02g18480D	7
BnaA02g18470D--BnaA02g18480D--BnaCnng09690D	25
BnaA02g18480D	17
BnaA02g18480D--BnaCnng09690D	28
BnaA02g18490D	16
BnaA02g18490D--BnaCnng09680D	6
BnaA02g18500D	4
BnaA02g18500D--BnaCnng09670D	3
BnaA02g18510D--BnaCnng09660D	24
BnaA02g18530D	107
BnaA02g18530D--BnaCnng68440D	44
BnaA02g18610D	44
BnaA02g18610D--BnaCnng60930D	10
BnaA02g18630D	18
BnaA02g18630D--BnaCnng22470D	6
BnaA02g18660D	69
BnaA02g18660D--BnaCnng22450D	164
BnaA02g18660D--BnaCnng22450D--BnaCnng44710D	7
BnaA02g18660D--BnaCnng44710D	1
BnaA02g18670D	31
BnaA02g18690D	65
BnaA02g18700D	8
BnaA02g18710D	7
BnaA02g18720D	433
BnaA02g18730D	2
BnaA02g18750D	11
BnaA02g18760D	1
BnaA02g18770D	27
BnaA02g18780D	81
BnaA02g18790D	286
BnaA02g18830D	181
BnaA02g18840D	36
BnaA02g18850D	74
BnaA02g18860D	44
BnaA02g18870D	80
BnaA02g18880D	4
BnaA02g18880D--BnaA02g18890D	151
BnaA02g18880D--BnaA02g18890D--BnaCnng44700D	21
BnaA02g18890D	23
BnaA02g18900D	2
BnaA02g18920D	1
BnaA02g18940D	7
BnaA02g18950D	5
BnaA02g18970D	92
BnaA02g19000D	370
BnaA02g19010D	25
BnaA02g19020D	19
BnaA02g19040D	71
BnaA02g19060D	2
BnaA02g19070D	109
BnaA02g19080D	43
BnaA02g19100D	2
BnaA02g19110D--BnaA02g28810D	2
BnaA02g19110D--BnaA02g28810D--BnaCnng16150D	2
BnaA02g19120D--BnaUnng00540D--BnaC05g15640D--BnaA06g01450D	3
BnaA02g19160D	1
BnaA02g19180D	83
BnaA02g19190D	100
BnaA02g19200D	3
BnaA02g19210D	395
BnaA02g19220D	34
BnaA02g19230D	2
BnaA02g19230D--BnaA09g15780D	2
BnaA02g19260D	490
BnaA02g19260D--BnaC02g46710D	520
BnaA02g19290D	99
BnaA02g19290D--BnaAnng27700D	60
BnaA02g19300D	649
BnaA02g19310D	1
BnaA02g19320D	34
BnaA02g19360D	148
BnaA02g19370D	36
BnaA02g19390D	11
BnaA02g19400D	35
BnaA02g19410D	96
BnaA02g19410D--BnaC02g46620D	92
BnaA02g19440D	6
BnaA02g19440D--BnaA02g36290D	12
BnaA02g19450D	20
BnaA02g19450D--BnaA02g36270D	91
BnaA02g19460D--BnaC02g46540D	1
BnaA02g19480D	136
BnaA02g19480D--BnaC02g46520D	207
BnaA02g19500D	46
BnaA02g19500D--BnaC02g46500D	46
BnaA02g19510D	94
BnaA02g19510D--BnaC02g46490D	40
BnaA02g19520D	41
BnaA02g19520D--BnaC02g46590D	35
BnaA02g19540D	37
BnaA02g19540D--BnaC02g46580D	10
BnaA02g19550D	29
BnaA02g19550D--BnaA02g36300D	1
BnaA02g19550D--BnaC02g46570D	35
BnaA02g19550D--BnaC02g46570D--BnaA02g36300D	1
BnaA02g19550D--BnaC06g40410D--BnaC02g46570D	4
BnaA02g19580D	7
BnaA02g19590D	2
BnaA02g19600D	2
BnaA02g19620D	8
BnaA02g19620D--BnaC02g22970D	28
BnaA02g19630D	46
BnaA02g19630D--BnaC02g22970D	131
BnaA02g19640D	284
BnaA02g19640D--BnaC02g22980D	327
BnaA02g19650D	23
BnaA02g19650D--BnaC02g22990D	13
BnaA02g19700D	32
BnaA02g19700D--BnaC02g23040D	38
BnaA02g19720D	116
BnaA02g19720D--BnaC06g40550D	1
BnaA02g19720D--BnaC06g40550D--BnaCnng77930D	2
BnaA02g19720D--BnaCnng77930D	1
BnaA02g19730D	115
BnaA02g19730D--BnaC02g23100D	79
BnaA02g19740D	40
BnaA02g19740D--BnaC02g23110D	17
BnaA02g19750D	167
BnaA02g19750D--BnaC02g23120D	199
BnaA02g19760D	104
BnaA02g19760D--BnaC02g23130D	41
BnaA02g19770D	49
BnaA02g19770D--BnaC02g23140D	41
BnaA02g19780D	3
BnaA02g19790D	190
BnaA02g19790D--BnaA07g38380D	10
BnaA02g19790D--BnaC02g23160D	106
BnaA02g19790D--BnaC02g23160D--BnaA07g38380D	2
BnaA02g19790D--BnaC02g23160D--BnaC06g40630D	8
BnaA02g19790D--BnaC02g23160D--BnaCnng56050D	5
BnaA02g19790D--BnaC06g40630D	1
BnaA02g19790D--BnaCnng56050D	10
BnaA02g19800D	21
BnaA02g19800D--BnaC02g23170D	22
BnaA02g19800D--BnaC02g23170D--BnaA07g38370D	1
BnaA02g19830D	1
BnaA02g19840D	85
BnaA02g19840D--BnaC02g23210D	47
BnaA02g19850D	16
BnaA02g19850D--BnaC02g23220D	12
BnaA02g19860D	2
BnaA02g19860D--BnaC02g23220D	14
BnaA02g19880D	36
BnaA02g19880D--BnaC02g11680D--BnaCnng60160D	1
BnaA02g19880D--BnaC02g23240D	30
BnaA02g19880D--BnaCnng60160D	1
BnaA02g19930D	2
BnaA02g19940D	14
BnaA02g19940D--BnaC02g23260D	15
BnaA02g19950D	97
BnaA02g19950D--BnaC02g23270D	35
BnaA02g19960D	12
BnaA02g19960D--BnaC02g23280D	1
BnaA02g19970D	1025
BnaA02g19970D--BnaC02g23290D--BnaC02g46640D	579
BnaA02g19970D--BnaC02g46640D	111
BnaA02g19980D	9
BnaA02g19980D--BnaC02g23300D	6
BnaA02g20020D	65
BnaA02g20020D--BnaC05g11110D	56
BnaA02g20030D	4
BnaA02g20030D--BnaC05g11100D	11
BnaA02g20040D	37
BnaA02g20040D--BnaC05g11050D	20
BnaA02g20080D	3
BnaA02g20100D	27
BnaA02g20100D--BnaCnng58470D	19
BnaA02g20120D	324
BnaA02g20120D--BnaA02g20240D	794
BnaA02g20130D	12
BnaA02g20140D	46
BnaA02g20140D--BnaA02g20230D	132
BnaA02g20170D	183
BnaA02g20180D	103
BnaA02g20200D	628
BnaA02g20210D	148
BnaA02g20220D	68
BnaA02g20230D	94
BnaA02g20240D	278
BnaA02g20270D	144
BnaA02g20270D--BnaC02g27750D	247
BnaA02g20280D	3
BnaA02g20280D--BnaC02g27780D--BnaC09g18180D	2
BnaA02g20310D	40
BnaA02g20310D--BnaC02g27850D	47
BnaA02g20310D--BnaC02g27850D--BnaC02g27830D	116
BnaA02g20320D	53
BnaA02g20320D--BnaC02g27860D	7
BnaA02g20330D--BnaA01g08370D	2
BnaA02g20330D--BnaA01g08370D--BnaC01g09920D	5
BnaA02g20350D	9
BnaA02g20350D--BnaCnng69770D	6
BnaA02g20360D	13
BnaA02g20410D	29
BnaA02g20410D--BnaC02g27940D	35
BnaA02g20410D--BnaC02g27940D--BnaCnng01560D--BnaA09g51600D	1
BnaA02g20410D--BnaCnng01560D	1
BnaA02g20410D--BnaCnng01560D--BnaA09g51600D	2
BnaA02g20420D	3
BnaA02g20430D	10
BnaA02g20430D--BnaC02g27990D	59
BnaA02g20440D	15
BnaA02g20440D--BnaA02g27170D	1
BnaA02g20440D--BnaC02g28000D	52
BnaA02g20450D	6
BnaA02g20450D--BnaC02g28020D	6
BnaA02g20460D	156
BnaA02g20460D--BnaC02g28040D	302
BnaA02g20470D	12
BnaA02g20470D--BnaC02g28050D	23
BnaA02g20480D	47
BnaA02g20480D--BnaC02g28060D	91
BnaA02g20480D--BnaC02g28060D--BnaCnng45030D	2
BnaA02g20500D	27
BnaA02g20500D--BnaC02g28070D	72
BnaA02g20510D	119
BnaA02g20510D--BnaA09g00700D--BnaCnng23270D	9
BnaA02g20510D--BnaC02g28100D	186
BnaA02g20510D--BnaC02g28100D--BnaA09g00700D	9
BnaA02g20510D--BnaC02g28100D--BnaA09g00700D--BnaCnng23270D	37
BnaA02g20510D--BnaC02g28100D--BnaCnng23270D	10
BnaA02g20530D	10
BnaA02g20530D--BnaC02g28120D	14
BnaA02g20540D	11
BnaA02g20550D	37
BnaA02g20560D	98
BnaA02g20560D--BnaCnng68560D	7
BnaA02g20570D	38
BnaA02g20570D--BnaA09g00820D--BnaCnng19130D	1
BnaA02g20570D--BnaA09g00820D--BnaCnng19140D	1
BnaA02g20620D	52
BnaA02g20620D--BnaCnng66640D	4
BnaA02g20620D--BnaUnng01300D	18
BnaA02g20620D--BnaUnng01300D--BnaCnng66640D	38
BnaA02g20630D	7
BnaA02g20630D--BnaA01g30960D	1
BnaA02g20630D--BnaA04g14270D	2
BnaA02g20630D--BnaA06g14250D	1
BnaA02g20630D--BnaA06g14250D--BnaA04g14270D	1
BnaA02g20630D--BnaCnng47750D	2
BnaA02g20640D	1675
BnaA02g20640D--BnaA09g00860D--BnaCnng47740D	13
BnaA02g20640D--BnaCnng19060D--BnaCnng47740D	18
BnaA02g20640D--BnaCnng19070D--BnaCnng47740D	1
BnaA02g20640D--BnaCnng47740D	3255
BnaA02g20660D	11
BnaA02g20660D--BnaCnng47720D	24
BnaA02g20680D	32
BnaA02g20690D	45
BnaA02g20700D	19
BnaA02g20720D	1
BnaA02g20740D	58
BnaA02g20750D	427
BnaA02g20750D--BnaC03g30720D	16
BnaA02g20750D--BnaC03g70780D--BnaC03g30720D--BnaC09g00190D	8
BnaA02g20750D--BnaC03g70780D--BnaC03g30720D--BnaC09g00190D--BnaA09g01040D	4
BnaA02g20750D--BnaC03g70780D--BnaC09g00190D	26
BnaA02g20750D--BnaC03g70780D--BnaC09g00190D--BnaA09g01040D	15
BnaA02g20760D	19
BnaA02g20780D	100
BnaA02g20790D	41
BnaA02g20810D	439
BnaA02g20820D	89
BnaA02g20820D--BnaC03g30550D	2
BnaA02g20870D	61
BnaA02g20870D--BnaC02g46770D	296
BnaA02g20870D--BnaC03g30360D--BnaC02g46770D	2
BnaA02g20890D	85
BnaA02g20890D--BnaCnng78180D	12
BnaA02g20910D	25
BnaA02g20950D	344
BnaA02g20990D	1
BnaA02g21020D	32
BnaA02g21030D	25
BnaA02g21050D	2
BnaA02g21060D	272
BnaA02g21070D	842
BnaA02g21070D--BnaA09g20320D	101
